is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,name,email,phone-number,credit_card
1,111,2017,April,17,27,1,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,31,,0,Transient,120,0,0,Canceled,1/6/2017,Susan Velazquez,SVelazquez15@protonmail.com,465-343-6857,************4200
1,111,2017,April,17,27,1,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,31,,0,Transient,120,0,0,Canceled,1/6/2017,Alexandria Cervantes,Alexandria_Cervantes@verizon.com,731-536-4169,************8672
1,111,2017,April,17,27,1,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,31,,0,Transient,120,0,0,Canceled,1/6/2017,Eric Anderson,Anderson_Eric@att.com,679-664-0178,************4386
1,111,2017,April,17,27,1,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,31,,0,Transient,120,0,0,Canceled,1/6/2017,Dr. Sarah Anderson DDS,Dr.DDS@yandex.com,575-229-0125,************9879
1,111,2017,April,17,27,1,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,31,,0,Transient,120,0,0,Canceled,1/6/2017,Brian Cohen,BrianCohen25@comcast.net,240-754-8891,************5632
1,111,2017,April,17,27,1,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,31,,0,Transient,120,0,0,Canceled,1/6/2017,Karen Wood,KarenWood@att.com,840-875-5430,************7157
1,111,2017,April,17,27,1,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,31,,0,Transient,120,0,0,Canceled,1/6/2017,Jennifer Powers,Jennifer.Powers@aol.com,722-715-4693,************3549
1,111,2017,April,17,27,1,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,31,,0,Transient,120,0,0,Canceled,1/6/2017,Chad Day,Chad.D@gmail.com,692-875-4050,************4323
1,151,2017,April,17,27,2,3,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,100.8,0,0,Canceled,11/28/2016,Paige Moore,Moore_Paige@outlook.com,216-987-5239,************4093
1,287,2017,April,17,27,2,3,2,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,99,0,0,Canceled,7/15/2016,John Clark,JohnClark@gmail.com,300-015-7643,************1550
1,108,2017,April,17,27,2,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,118.8,0,0,Canceled,1/25/2017,Adam Cain,Adam.C@zoho.com,189-307-1442,************1156
1,232,2017,April,17,27,2,3,0,2,0,BB,POL,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9,,0,Transient,103.05,0,3,Canceled,4/7/2017,Elizabeth Vasquez,Elizabeth.V@gmail.com,524-419-8240,************2409
1,111,2017,April,17,27,1,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,31,,0,Transient,120,0,0,Canceled,1/6/2017,Kelly Noble,KNoble@yandex.com,573-475-3664,************5693
1,111,2017,April,17,27,1,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,31,,0,Transient,120,0,0,Canceled,1/6/2017,Elizabeth Mitchell,Mitchell_Elizabeth@yandex.com,957-030-6331,************8998
1,233,2017,April,17,27,2,3,2,0,0,BB,POL,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,9,,0,Transient,103.05,0,3,Canceled,4/7/2017,Stephanie Johnson MD,Stephanie.MD@comcast.net,634-385-8883,************1069
1,16,2017,April,17,27,2,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,126.65,0,1,Canceled,4/20/2017,Anthony Jarvis,Jarvis.Anthony@yahoo.com,329-108-8713,************4293
1,233,2017,April,17,27,2,3,3,0,0,BB,POL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,149.4,0,0,Canceled,9/6/2016,Jacob Cabrera,JacobCabrera87@verizon.com,623-700-0154,************1089
1,112,2017,April,17,28,0,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,117,0,0,Canceled,4/10/2017,Meghan Gardner,MeghanGardner63@comcast.net,989-777-1728,************3457
1,2,2017,April,17,28,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,290,,0,Transient,144,0,2,Canceled,4/27/2017,Larry Hatfield,LarryHatfield@gmail.com,210-412-7389,************7862
1,78,2017,April,17,28,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,9,,0,Transient,108,0,0,Canceled,4/24/2017,Mr. Joseph Griffin,Griffin_Mr.@verizon.com,679-022-8243,************8814
1,46,2017,April,17,28,0,1,1,0,0,BB,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,117,0,0,Canceled,3/23/2017,Richard Stuart,Richard_Stuart20@yandex.com,834-169-9656,************6119
1,46,2017,April,17,28,0,1,1,0,0,BB,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,117,0,0,Canceled,3/13/2017,Joel Johnson,JoelJohnson@verizon.com,434-532-0732,************4746
1,49,2017,April,17,28,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8,,0,Transient,126,0,0,Canceled,4/1/2017,Susan Dawson,Susan_D@aol.com,169-564-7883,************6506
1,112,2017,April,17,28,0,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,126,0,0,Canceled,4/10/2017,Katie Arnold,Katie.Arnold@att.com,329-104-6688,************7958
1,29,2017,April,17,28,0,2,3,0,0,BB,POL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,,0,Transient,215,0,1,Canceled,4/6/2017,Sheryl Lewis,Sheryl_Lewis@yahoo.com,468-328-2069,************5573
1,19,2017,April,17,28,0,2,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,8,,0,Transient,290.01,0,3,Canceled,4/10/2017,Curtis Sullivan,CurtisSullivan@xfinity.com,862-572-5929,************2510
1,107,2017,April,17,28,0,2,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,117,0,0,Canceled,3/19/2017,Kevin Davis,Davis_Kevin@protonmail.com,868-992-8897,************7452
1,28,2017,April,17,28,0,2,2,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,115,0,1,Canceled,4/9/2017,James Gray,James.Gray@comcast.net,529-362-5117,************2334
1,21,2017,April,17,28,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,,0,Transient,175,0,0,Canceled,4/7/2017,Sara Cooper,SaraCooper34@hotmail.com,971-133-5493,************7448
1,206,2017,April,17,28,0,2,2,0,0,BB,AUT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,130.5,0,3,Canceled,10/27/2016,Felicia Bullock,FeliciaBullock68@yahoo.com,909-774-0056,************9036
1,110,2017,April,17,28,0,2,1,0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,99,0,1,Canceled,1/25/2017,Elizabeth Perkins,Perkins_Elizabeth71@zoho.com,196-254-0468,************7293
1,206,2017,April,17,28,0,2,2,0,0,BB,AUT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,130.5,0,3,Canceled,10/27/2016,Michael Garrett,Michael.G@protonmail.com,201-694-1478,************8377
1,206,2017,April,17,28,0,2,2,0,0,BB,AUT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,130.5,0,3,Canceled,10/27/2016,Timothy Perry,Timothy_Perry73@zoho.com,198-875-6334,************2271
1,336,2017,April,17,28,0,2,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,99,0,0,Canceled,5/27/2016,Matthew House,Matthew_H46@gmail.com,604-708-7485,************4391
1,206,2017,April,17,28,0,2,2,0,0,BB,AUT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,130.5,0,3,Canceled,10/27/2016,Karen Williams,Williams_Karen@aol.com,232-776-5279,************9352
1,170,2017,April,17,28,0,2,2,0,0,HB,ESP,Direct,Direct,0,0,0,D,D,1,No Deposit,14,,0,Transient,169.5,0,0,Canceled,3/7/2017,Heather Matthews,Matthews.Heather@protonmail.com,857-045-7323,************2795
1,159,2017,April,17,28,1,2,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,130.5,0,0,Canceled,11/28/2016,Adam Sullivan,Adam_S@verizon.com,127-256-0123,************2201
1,159,2017,April,17,28,1,2,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,130.5,0,0,Canceled,11/28/2016,Kristin Jones,Kristin.Jones@hotmail.com,189-778-3814,************3871
1,23,2017,April,17,28,1,2,2,2,0,BB,ESP,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,,0,Transient,225,0,1,Canceled,4/7/2017,Katherine Swanson,Katherine.S@protonmail.com,795-482-6116,************1531
1,130,2017,April,17,28,1,2,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,24.87,0,0,Canceled,12/19/2016,Candace Whitney,CandaceWhitney@aol.com,955-481-6176,************6173
1,94,2017,April,17,28,1,2,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,99,0,0,Canceled,2/8/2017,Francisco Johnson,Johnson.Francisco@verizon.com,973-726-9290,************8010
1,26,2017,April,17,28,1,2,2,0,0,SC,DZA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,115,0,1,Canceled,4/2/2017,Ryan Melendez,Melendez.Ryan@mail.com,378-971-1511,************9438
1,284,2017,April,17,28,1,2,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,109.8,0,2,Canceled,3/9/2017,Sabrina Lewis,Lewis.Sabrina@att.com,243-782-4955,************9891
1,272,2017,April,17,28,1,2,2,0,0,HB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,144,0,0,Canceled,11/6/2016,Lori Jordan,Lori_Jordan@zoho.com,418-156-4461,************2382
1,108,2017,April,17,28,1,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,117,0,2,Canceled,1/19/2017,Hannah Johnson,Hannah.Johnson@mail.com,846-344-7249,************7329
1,209,2017,April,17,28,1,2,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,130.5,0,2,Canceled,12/31/2016,Kristen Alvarado,Alvarado_Kristen46@gmail.com,428-142-1614,************2282
1,186,2017,April,17,28,1,2,2,0,1,BB,FRA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9,,0,Transient,130.5,0,2,Canceled,4/10/2017,Daniel Campbell,Daniel_Campbell@zoho.com,356-285-5897,************4051
1,186,2017,April,17,28,1,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,130.5,0,1,Canceled,4/10/2017,Tammy Lee,Lee_Tammy33@outlook.com,874-075-7775,************8277
1,153,2017,April,17,28,1,2,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,117,0,1,Canceled,1/17/2017,Jason George,JasonGeorge@gmail.com,689-771-8897,************2462
1,222,2017,April,17,28,1,2,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,135.33,0,3,Canceled,10/11/2016,Angela Parker,AngelaParker@att.com,239-992-8902,************8863
1,294,2017,April,17,28,1,2,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,99,0,1,Canceled,9/12/2016,Jackson Roberts,Jackson_Roberts32@comcast.net,704-133-9287,************7182
1,26,2017,April,17,28,1,2,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,115,0,1,Canceled,4/21/2017,Ryan Schroeder,RSchroeder@hotmail.com,398-123-0661,************4483
1,159,2017,April,17,28,1,2,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,130.5,0,0,Canceled,11/28/2016,Gary Wilson,Wilson.Gary36@hotmail.com,676-800-8908,************6600
1,159,2017,April,17,28,1,2,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,130.5,0,0,Canceled,11/28/2016,Richard Compton,Richard.C15@comcast.net,535-869-9766,************7421
1,168,2017,April,17,28,1,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,130.5,0,0,Canceled,2/7/2017,Paul Eaton,PEaton@xfinity.com,134-318-9603,************6064
1,270,2017,April,17,28,1,2,2,0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,99,0,0,Canceled,8/3/2016,Allison Smith,Allison_S@zoho.com,630-404-5472,************2141
1,272,2017,April,17,28,1,2,2,0,0,HB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,144,0,0,Canceled,11/6/2016,Lauren Jones,Jones_Lauren@mail.com,560-513-2137,************7233
1,261,2017,April,17,28,1,2,2,1,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,126,0,1,Canceled,4/7/2017,Brittany Sullivan,Brittany.S74@yandex.com,475-907-1067,************7753
1,161,2017,April,17,28,1,2,3,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,166.5,0,0,Canceled,4/10/2017,Linda Lopez,Linda_Lopez@aol.com,759-692-4975,************6238
1,186,2017,April,17,28,1,2,1,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,130.5,0,1,Canceled,4/10/2017,Colleen Perez,Colleen.P@comcast.net,362-553-6751,************1288
1,186,2017,April,17,28,1,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,130.5,0,2,Canceled,4/10/2017,Matthew Johnson,Matthew.Johnson45@protonmail.com,749-951-4708,************2088
1,186,2017,April,17,28,1,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,130.5,0,1,Canceled,4/10/2017,Nicholas Gibson,NGibson@hotmail.com,776-691-3944,************2658
1,27,2017,April,17,28,1,2,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,115,0,2,Canceled,4/1/2017,Rachel Campbell,Rachel.C@yahoo.com,868-514-3135,************7826
1,272,2017,April,17,28,1,2,2,0,0,HB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,144,0,0,Canceled,11/6/2016,Morgan Copeland,MorganCopeland78@comcast.net,915-428-3040,************2220
1,29,2017,April,17,28,1,2,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,115,0,2,Canceled,4/23/2017,Paula Santana,Paula_Santana@hotmail.com,615-381-9486,************7574
1,0,2017,April,17,28,1,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,130.5,0,1,Canceled,4/28/2017,Jesse Boone,Jesse.Boone@zoho.com,931-894-2860,************4990
1,26,2017,April,17,28,1,2,2,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,115,0,1,Canceled,4/3/2017,Christina Kirk,Kirk.Christina@protonmail.com,989-012-6893,************7820
1,121,2017,April,17,28,1,2,2,0,0,HB,HUN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,166.5,0,0,Canceled,1/1/2017,Becky Carlson,Becky.Carlson@mail.com,900-104-0695,************7187
1,285,2017,April,17,28,1,2,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,104.4,0,2,Canceled,9/1/2016,Deanna Kelly,Kelly_Deanna82@gmail.com,401-930-7284,************3360
1,183,2017,April,17,28,1,2,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,130.5,0,1,Canceled,1/10/2017,Austin Preston,Preston.Austin25@yahoo.com,439-356-7290,************9270
1,186,2017,April,17,28,1,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,130.5,0,1,Canceled,4/10/2017,Amanda Blackburn,AmandaBlackburn@verizon.com,279-418-6734,************7910
1,21,2017,April,17,28,1,2,2,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,115,0,0,Canceled,4/26/2017,Diana Duncan,DDuncan39@yahoo.com,883-003-2686,************3742
1,261,2017,April,17,28,1,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,109.8,0,1,Canceled,4/7/2017,Claudia Norris,CNorris@mail.com,626-761-9444,************3686
1,272,2017,April,17,28,1,2,2,0,0,HB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,144,0,0,Canceled,11/6/2016,David Mendez,Mendez.David@comcast.net,342-225-7247,************1220
1,17,2017,April,17,28,1,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,130.5,0,1,Canceled,4/21/2017,Peter Hopkins,Hopkins.Peter33@protonmail.com,452-994-9163,************9330
1,20,2017,April,17,28,1,2,2,2,0,BB,BGR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,,0,Transient,225,0,0,Canceled,4/12/2017,Jessica Ortiz,Jessica_O@hotmail.com,338-064-5830,************8360
1,186,2017,April,17,28,1,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,130.5,0,1,Canceled,4/10/2017,John Sharp,JohnSharp@gmail.com,217-261-8104,************8541
1,159,2017,April,17,28,1,2,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,130.5,0,0,Canceled,11/28/2016,Kimberly Scott,Kimberly.S@xfinity.com,620-013-2945,************7853
1,27,2017,April,17,28,1,2,2,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,115,0,1,Canceled,4/22/2017,Joseph Young,Joseph_Young@outlook.com,615-739-0651,************5071
1,29,2017,April,17,28,1,2,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8,,0,Transient,115,0,1,Canceled,4/23/2017,Kyle Watson,Kyle_W42@yandex.com,419-221-1793,************4962
1,11,2017,April,17,28,1,2,2,2,0,BB,ESP,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,,0,Transient,260,0,0,Canceled,4/17/2017,Gregory Martinez,Gregory.Martinez@aol.com,813-372-7143,************1858
1,261,2017,April,17,28,1,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,109.8,0,1,Canceled,4/7/2017,Jennifer Hodges,JHodges@mail.com,422-922-7905,************5252
1,140,2017,April,17,28,2,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,119,,0,Transient-Party,130,0,0,Canceled,3/20/2017,Brian Moore,BMoore@att.com,394-871-5010,************4038
1,140,2017,April,17,28,2,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,119,,0,Transient-Party,130,0,0,Canceled,3/20/2017,Misty Robinson,Misty.R13@verizon.com,955-215-7340,************9858
1,242,2017,April,17,28,2,2,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,,0,Transient,78.35,0,0,Canceled,8/29/2016,Sean Phillips,Phillips.Sean@hotmail.com,642-023-4909,************8427
1,285,2017,April,17,28,2,2,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,104.4,0,2,Canceled,9/1/2016,Raymond Phillips,RaymondPhillips@verizon.com,432-422-1040,************6335
1,140,2017,April,17,28,2,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,119,,0,Transient-Party,130,0,0,Canceled,3/20/2017,Molly Mcguire,Molly.M@mail.com,985-722-1882,************7023
1,140,2017,April,17,28,2,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,119,,0,Transient-Party,130,0,0,Canceled,3/20/2017,Richard Tucker,Richard.T56@yahoo.com,483-357-2551,************4175
1,140,2017,April,17,28,2,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,119,,0,Transient-Party,130,0,0,Canceled,3/20/2017,Virginia Jackson,Jackson_Virginia@yandex.com,853-190-5122,************1251
1,140,2017,April,17,28,2,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,119,,0,Transient-Party,130,0,0,Canceled,3/20/2017,Daniel Harvey,Daniel_H@protonmail.com,496-595-1439,************2363
1,134,2017,April,17,28,2,2,2,2,0,BB,USA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,,0,Transient,191.25,0,2,Canceled,3/22/2017,Melissa Davenport,Melissa.Davenport29@xfinity.com,188-476-4604,************4518
1,26,2017,April,17,28,2,2,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,128.5,0,1,Canceled,4/3/2017,Corey Jimenez,Corey.J@hotmail.com,751-820-2985,************9472
1,242,2017,April,17,28,2,2,2,0,0,BB,GBR,Direct,Direct,0,0,0,A,A,0,No Deposit,14,,0,Transient,99,0,0,Canceled,4/13/2017,Richard Ortiz,Richard.Ortiz@gmail.com,724-053-8512,************7257
1,140,2017,April,17,28,2,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,119,,0,Transient-Party,130,0,0,Canceled,3/20/2017,Dale Baker,Dale.Baker@zoho.com,695-798-3559,************7326
1,140,2017,April,17,28,2,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,119,,0,Transient-Party,130,0,0,Canceled,3/20/2017,William Huynh,William.H@hotmail.com,509-939-4001,************8237
1,140,2017,April,17,28,2,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,119,,0,Transient-Party,130,0,0,Canceled,3/20/2017,Eric Myers Jr.,Eric.Jr.81@att.com,569-991-7136,************1677
1,109,2017,April,17,28,2,2,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,112.05,0,0,Canceled,1/11/2017,Logan Turner,Logan.Turner@yandex.com,964-511-7426,************3010
1,140,2017,April,17,28,2,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,119,,0,Transient-Party,130,0,0,Canceled,3/20/2017,Krystal Berry,Berry.Krystal47@yahoo.com,425-564-6663,************3914
1,140,2017,April,17,28,2,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,119,,0,Transient-Party,130,0,0,Canceled,3/20/2017,Derrick Lynch,DerrickLynch44@zoho.com,537-269-1369,************5195
1,109,2017,April,17,28,2,2,1,1,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,137.25,0,0,Canceled,1/11/2017,Makayla Rush,MakaylaRush@aol.com,397-220-9516,************1995
1,140,2017,April,17,28,2,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,119,,0,Transient-Party,130,0,0,Canceled,3/20/2017,Leslie Brown,LBrown@gmail.com,827-273-5389,************3557
1,9,2017,April,17,28,2,2,3,0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,8,,0,Transient,290,0,0,Canceled,4/23/2017,Mary Brown,Mary_Brown@mail.com,829-680-5196,************2135
1,3,2017,April,17,29,0,1,1,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,190,0,1,Canceled,4/26/2017,Michele Jones,Jones_Michele@xfinity.com,543-711-2826,************6388
1,146,2017,April,17,29,0,1,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,130.5,0,1,Canceled,3/15/2017,David Brown,David_B@protonmail.com,194-632-6106,************3917
1,211,2017,April,17,29,0,1,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,10,,0,Transient,99,0,0,Canceled,10/1/2016,Sean Becker,Sean_Becker26@hotmail.com,610-178-5899,************6393
1,117,2017,April,17,29,0,1,1,0,0,BB,BRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,,0,Transient,153,0,0,Canceled,3/15/2017,Breanna Anderson,BreannaAnderson@att.com,155-079-3603,************2486
1,8,2017,April,17,29,0,1,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,180,0,1,Canceled,4/23/2017,Teresa Adkins,Adkins_Teresa@outlook.com,813-876-1789,************8033
1,10,2017,April,17,29,0,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,190,0,2,Canceled,4/21/2017,Karen Sims,KSims@aol.com,290-653-1240,************6983
1,22,2017,April,17,29,0,1,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,115,0,1,Canceled,4/8/2017,Christopher Smith,Christopher.Smith@outlook.com,826-658-9891,************9173
1,22,2017,April,17,29,0,1,2,2,0,BB,ESP,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,,0,Transient,225,0,1,Canceled,4/22/2017,Bryan Anderson,BAnderson@gmail.com,943-341-8776,************4865
1,8,2017,April,17,29,0,1,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,160,0,1,Canceled,4/22/2017,David Gonzalez,Gonzalez_David@verizon.com,108-490-7576,************3653
1,146,2017,April,17,29,0,1,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,130.5,0,1,Canceled,3/15/2017,Robert Rodriguez,Rodriguez.Robert@xfinity.com,974-122-8763,************4214
1,22,2017,April,17,29,0,1,3,0,0,BB,EST,Online TA,TA/TO,0,0,0,E,A,0,No Deposit,9,,0,Transient,215,0,0,Canceled,4/22/2017,Matthew Patterson MD,MatthewMD@protonmail.com,276-548-7215,************2909
