is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,name,email,phone-number,credit_card
0,180,2016,July,28,4,3,8,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,,0,Contract,70,0,0,Check-Out,7/15/2016,Jeffrey Mills,Jeffrey_Mills@mail.com,521-664-1425,************3273
0,182,2016,July,28,6,2,7,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,,0,Contract,70,0,0,Check-Out,7/15/2016,Jason Jones,JasonJones@gmail.com,597-633-8535,************8650
0,258,2016,July,28,4,3,8,2,0,0,BB,DNK,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,242,,0,Transient,130.5,0,0,Check-Out,7/15/2016,Daniel Jordan,Jordan.Daniel@zoho.com,868-349-8073,************5129
0,322,2016,July,28,4,3,8,2,2,0,BB,DNK,Direct,Direct,0,0,0,G,G,0,No Deposit,250,,0,Transient,123.25,0,0,Check-Out,7/15/2016,Christopher Jackson,Jackson.Christopher@gmail.com,327-774-3491,************4298
0,147,2016,July,28,8,2,5,2,0,0,HB,PRT,Direct,Direct,0,0,0,D,D,1,No Deposit,250,,0,Transient,146.1,0,0,Check-Out,7/15/2016,Cory Marshall,CMarshall@gmail.com,176-025-2427,************5699
0,23,2016,July,29,15,0,0,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,0,0,1,Check-Out,7/15/2016,Brenda Williams,Brenda_Williams@comcast.net,386-250-4620,************2255
0,178,2016,July,29,11,1,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250,,0,Transient,102.9,1,0,Check-Out,7/15/2016,Jeremy Thornton,Jeremy.T@protonmail.com,508-677-9690,************3009
0,17,2016,July,29,14,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,146,,0,Transient,65,0,0,Check-Out,7/15/2016,Robert Burke,Robert_B@yandex.com,552-217-9830,************7394
0,173,2016,July,28,4,3,8,2,1,0,Undefined,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,196,,0,Transient,122.85,0,2,Check-Out,7/15/2016,Gregory Alvarez,Gregory_A@mail.com,346-630-8465,************8310
0,173,2016,July,28,4,3,8,2,1,0,Undefined,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,196,,0,Transient,134.85,1,2,Check-Out,7/15/2016,Tommy Thomas,Tommy_T@mail.com,292-617-5102,************8178
0,154,2016,July,29,11,1,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,8,,0,Transient,98.4,1,0,Check-Out,7/15/2016,Jennifer King,JKing@gmail.com,496-781-4876,************9585
0,191,2016,July,28,8,2,5,2,0,0,BB,NLD,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,171,,0,Transient,86,0,1,Check-Out,7/15/2016,David Anderson,Anderson_David@gmail.com,809-261-6325,************1999
0,36,2016,July,29,11,1,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241,,0,Transient,154,0,1,Check-Out,7/15/2016,Samantha Watts,Samantha.Watts@outlook.com,200-538-2505,************1584
0,178,2016,July,28,9,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,106.5,1,1,Check-Out,7/15/2016,Joshua Nixon,JoshuaNixon@hotmail.com,107-177-6974,************7394
0,148,2017,July,27,8,2,4,2,0,0,BB,PRT,Online TA,TA/TO,1,0,1,D,D,2,No Deposit,240,,0,Transient,154,1,1,Check-Out,7/14/2017,Kim Vaughn,Kim_Vaughn95@zoho.com,240-175-1453,************7730
0,9,2016,July,29,13,0,2,2,0,0,BB,DEU,Complementary,TA/TO,0,0,0,A,A,0,No Deposit,75,,0,Transient,0,0,3,Check-Out,7/15/2016,Vanessa Sanders,Vanessa.S@zoho.com,875-945-9633,************5313
0,164,2016,July,27,1,4,10,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,75,,0,Contract,105.4,0,0,Check-Out,7/15/2016,Brett Bailey,BrettBailey60@zoho.com,340-363-9087,************5457
0,162,2016,July,28,8,2,5,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,8,,0,Transient,88.4,0,0,Check-Out,7/15/2016,Allen Chapman,Allen.C@comcast.net,698-094-7813,************7509
0,125,2016,July,28,8,2,5,2,0,0,BB,ROU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,157.86,0,2,Check-Out,7/15/2016,Christine Hodges,Christine_H@comcast.net,130-771-1466,************3620
0,59,2016,July,29,13,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,,0,Transient,202,1,0,Check-Out,7/15/2016,Charles Floyd,Charles_Floyd@att.com,508-564-7912,************8202
0,143,2016,July,28,8,2,5,2,0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,29,,0,Transient,112,0,0,Check-Out,7/15/2016,Jason Washington,Washington.Jason@xfinity.com,217-970-3956,************4048
0,38,2016,July,29,12,0,3,2,0,0,BB,USA,Direct,Direct,0,0,0,F,F,0,No Deposit,250,,0,Transient,212,1,1,Check-Out,7/15/2016,Stephanie Martinez MD,Stephanie.M@mail.com,786-539-2466,************6590
0,0,2016,July,29,14,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,149,0,0,Check-Out,7/15/2016,Jennifer Reyes,Reyes.Jennifer@xfinity.com,105-487-6454,************5510
0,0,2016,July,29,15,0,2,2,0,0,BB,PRT,Direct,Direct,1,0,0,A,D,0,No Deposit,,,0,Transient,176,0,0,Check-Out,7/17/2016,Julie Acevedo,Acevedo.Julie@zoho.com,941-815-7455,************8015
0,1,2016,July,29,14,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,I,0,No Deposit,,424,0,Transient,126,1,0,Check-Out,7/15/2016,Christopher Lopez,CLopez@protonmail.com,126-222-5018,************1394
0,27,2016,July,29,11,1,3,3,1,0,BB,IRL,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,,0,Transient,224,0,0,Check-Out,7/15/2016,Luke Jones,Luke_J@hotmail.com,426-798-7331,************1110
0,173,2016,July,28,9,2,5,3,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,C,1,No Deposit,143,,0,Contract,123.64,0,1,Check-Out,7/16/2016,Michael Clark,Michael_Clark@mail.com,657-907-2013,************4149
0,20,2016,July,28,9,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,161,0,1,Check-Out,7/16/2016,Jennifer Guerrero,Jennifer.G@outlook.com,692-937-0959,************8324
0,177,2016,July,28,6,2,8,2,0,0,Undefined,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,,0,Contract,120,0,1,Check-Out,7/16/2016,Ann Marquez,Ann.M@xfinity.com,616-145-1379,************2140
0,187,2016,July,28,9,2,5,2,0,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,83,0,2,Check-Out,7/16/2016,Andrew Brown,Brown.Andrew44@att.com,299-875-9227,************7753
0,187,2016,July,28,9,2,5,2,0,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,95,1,2,Check-Out,7/16/2016,Robert Hays,Robert.Hays64@hotmail.com,797-217-8024,************6238
0,187,2016,July,28,9,2,5,2,0,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,83,1,2,Check-Out,7/16/2016,Elizabeth Nash,Elizabeth_Nash@verizon.com,846-970-9608,************2116
0,187,2016,July,28,9,2,5,2,0,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,95,1,2,Check-Out,7/16/2016,Alicia Bolton,Alicia_B@outlook.com,240-946-6659,************2747
0,187,2016,July,28,9,2,5,2,0,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,83,0,2,Check-Out,7/16/2016,Mrs. Elizabeth Burnett,Mrs..Burnett99@comcast.net,864-122-9718,************2836
0,129,2016,July,29,10,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,158.67,1,3,Check-Out,7/16/2016,Robin Brown,RBrown@verizon.com,732-868-8251,************5239
0,179,2016,July,29,11,1,4,2,0,0,FB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,,0,Transient-Party,91.4,0,1,Check-Out,7/16/2016,Trevor Wise,Trevor.Wise19@zoho.com,933-416-9860,************4027
0,179,2016,July,29,11,1,4,1,1,0,FB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,,0,Transient-Party,24.7,0,1,Check-Out,7/16/2016,Jeffrey Crawford,Jeffrey.C49@zoho.com,882-268-6127,************7109
0,132,2016,July,29,10,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,,0,Transient,172,0,1,Check-Out,7/16/2016,Timothy Brown,Timothy_B@comcast.net,540-344-3847,************3941
0,201,2016,July,28,9,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,95,,0,Transient,64.8,0,0,Check-Out,7/16/2016,Michael Harper,MichaelHarper67@aol.com,892-568-1458,************2069
0,23,2016,July,29,10,2,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,171,1,1,Check-Out,7/16/2016,Chelsea Smith,Smith.Chelsea12@outlook.com,879-639-3179,************2442
0,0,2016,July,29,15,0,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,151,0,0,Check-Out,7/16/2016,Christopher Yang,Christopher.Yang@zoho.com,590-351-0341,************9776
0,0,2016,July,29,14,0,2,1,0,0,BB,NLD,Direct,Direct,0,0,0,A,A,1,No Deposit,,,0,Transient,146,0,0,Check-Out,7/16/2016,Michael Smith,Smith_Michael@aol.com,362-896-7324,************4891
0,25,2016,July,29,15,0,1,2,0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,250,,0,Transient,155.1,1,0,Check-Out,7/16/2016,Kathy Montoya,KMontoya@xfinity.com,937-036-1361,************5055
0,100,2016,July,29,15,0,1,2,2,0,BB,NLD,Online TA,TA/TO,0,0,0,G,G,3,No Deposit,240,,0,Transient-Party,226,0,1,Check-Out,7/16/2016,Jason Jones,Jason_J@verizon.com,313-680-3594,************9505
0,169,2016,July,27,2,4,10,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,,0,Contract,120.1,0,0,Check-Out,7/16/2016,Phillip Campbell,Phillip_Campbell@mail.com,947-792-3840,************2157
0,184,2016,July,28,9,2,5,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,242,,0,Transient,106.5,1,1,Check-Out,7/16/2016,Randy Brock,Brock_Randy70@protonmail.com,863-356-4816,************9936
0,147,2016,July,29,11,1,4,2,0,0,BB,FIN,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,,0,Transient,149,0,1,Check-Out,7/16/2016,Michelle Richardson,Michelle_Richardson@verizon.com,599-950-8809,************9899
0,100,2016,July,29,15,0,1,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,E,F,3,No Deposit,240,,0,Transient-Party,208,1,2,Check-Out,7/16/2016,Andrea Jones,Andrea_J@outlook.com,257-191-7750,************2387
0,24,2016,July,29,14,0,2,2,1,0,BB,ESP,Online TA,TA/TO,0,0,0,A,B,1,No Deposit,240,,0,Transient,171,0,1,Check-Out,7/16/2016,Angela Lopez,Angela_Lopez31@mail.com,144-115-6659,************8191
0,171,2016,July,27,2,4,10,2,0,0,BB,NOR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,253,,0,Transient,119.7,0,0,Check-Out,7/16/2016,Melissa Lambert,Lambert.Melissa15@mail.com,502-217-2550,************4082
0,169,2016,July,27,2,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,,0,Contract,104.55,0,0,Check-Out,7/16/2016,Richard Martinez,RMartinez@yandex.com,549-986-7051,************2749
0,175,2016,July,28,9,2,5,3,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,196,,0,Transient,115.2,0,1,Check-Out,7/16/2016,Joshua Brooks,Joshua.B56@zoho.com,101-801-8606,************5379
0,31,2016,July,28,9,2,5,2,1,0,BB,IRL,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,242,,0,Transient,214.87,0,1,Check-Out,7/16/2016,Laurie Mcknight,Laurie.M@aol.com,263-070-2183,************8547
0,171,2016,July,27,2,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,,0,Transient,90.1,0,0,Check-Out,7/16/2016,Lori Garcia,Lori_Garcia62@mail.com,628-839-5864,************2559
0,1,2016,July,29,15,0,1,2,0,0,BB,COL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,164,1,1,Check-Out,7/16/2016,Rebecca Hayes,Hayes.Rebecca@yandex.com,104-356-7727,************8010
0,129,2016,July,29,10,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,146.67,0,2,Check-Out,7/16/2016,David James,James_David53@zoho.com,863-673-3639,************9238
0,176,2016,July,28,9,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,177,,0,Transient,136.2,1,0,Check-Out,7/16/2016,Cynthia Burke,Cynthia_Burke91@att.com,288-501-4758,************8024
0,1,2016,July,29,14,0,2,2,0,0,BB,FRA,Direct,Direct,0,0,0,A,A,1,No Deposit,250,,0,Transient,171,1,1,Check-Out,7/16/2016,Javier Wilkins,Wilkins.Javier@verizon.com,155-696-9515,************9647
0,285,2016,July,27,2,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,314,,0,Transient,73.86,0,0,Check-Out,7/16/2016,Pamela Lambert,Pamela_L81@outlook.com,428-215-0890,************7354
0,146,2016,July,29,14,0,2,2,0,1,BB,ESP,Offline TA/TO,TA/TO,0,0,0,D,I,0,No Deposit,156,,0,Transient-Party,122.7,0,3,Check-Out,7/16/2016,Christian Vaughn,CVaughn@xfinity.com,613-599-7028,************4535
0,146,2016,July,29,14,0,2,2,0,1,BB,ESP,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,156,,0,Transient-Party,110.7,0,3,Check-Out,7/16/2016,Amanda Jones,Amanda.J@yandex.com,933-246-8825,************2585
0,171,2016,July,28,7,2,8,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243,,0,Contract,106.55,0,0,Check-Out,7/17/2016,Charles Frazier,Frazier.Charles33@zoho.com,677-852-6330,************2740
0,10,2016,July,29,13,0,4,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,171.5,0,1,Check-Out,7/17/2016,Dana Hayes PhD,Dana.P17@yahoo.com,557-661-4152,************6293
0,107,2016,July,29,13,0,4,1,1,0,BB,AZE,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,242,,0,Transient,162,0,1,Check-Out,7/17/2016,Taylor Jones,Taylor_Jones63@protonmail.com,609-589-2066,************2245
0,174,2016,July,29,10,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243,,0,Contract,106.55,0,0,Check-Out,7/17/2016,Sara Gibson,Sara_G@yahoo.com,990-098-8770,************9061
0,44,2016,July,29,14,0,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,181.33,0,2,Check-Out,7/17/2016,Daniel Reeves,Daniel_Reeves@verizon.com,565-050-9425,************4497
0,6,2016,July,29,14,0,3,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,217,0,2,Check-Out,7/17/2016,Charles Moore,CharlesMoore@verizon.com,985-958-8756,************5455
0,18,2016,July,29,15,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient-Party,186,1,1,Check-Out,7/17/2016,Nicholas Diaz,Diaz_Nicholas@xfinity.com,369-688-6771,************9500
0,18,2016,July,29,15,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient-Party,174,0,1,Check-Out,7/17/2016,Shawn Davis,Shawn.Davis@hotmail.com,658-306-1916,************4814
0,0,2016,July,29,14,0,3,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241,,0,Transient,158.86,0,0,Check-Out,7/17/2016,John Johns,John_J@hotmail.com,968-060-8223,************3306
0,2,2016,July,29,15,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,176,0,1,Check-Out,7/17/2016,Chad Lopez,Chad_L@zoho.com,627-219-7932,************3113
0,134,2016,July,29,12,0,5,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,E,1,No Deposit,240,,0,Transient,140,0,1,Check-Out,7/17/2016,Jon Martin,Martin.Jon@att.com,329-939-5203,************3564
0,134,2016,July,29,12,0,5,1,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240,,0,Transient,140,0,1,Check-Out,7/17/2016,Linda Hill,LindaHill13@zoho.com,246-735-3673,************8260
0,23,2016,July,29,15,0,2,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient,160,0,1,Check-Out,7/17/2016,Gregory Rose,Gregory.R96@aol.com,321-131-3514,************8324
0,165,2016,July,28,3,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,143,,0,Transient,104.55,0,2,Check-Out,7/17/2016,Danielle Davis,Davis.Danielle@comcast.net,663-003-6598,************7735
0,165,2016,July,28,3,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,143,,0,Transient,104.55,0,2,Check-Out,7/17/2016,Hannah Schmidt,HSchmidt62@yandex.com,630-209-4764,************3221
0,1,2016,July,29,15,0,2,1,0,0,BB,PRT,Corporate,Direct,0,0,0,A,E,0,No Deposit,,425,0,Transient,147.6,0,0,Check-Out,7/17/2016,Kerri Herrera,KHerrera@att.com,192-025-1823,************3888
0,1,2016,July,29,15,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,176,0,0,Check-Out,7/17/2016,Jason Hernandez,Jason.H28@protonmail.com,873-318-5890,************1240
0,148,2016,July,29,13,0,4,2,2,0,HB,CHE,Direct,Direct,0,0,0,C,C,0,No Deposit,250,,0,Transient,213.75,1,0,Check-Out,7/17/2016,Johnny Smith,Johnny.S@yahoo.com,641-761-9783,************5389
0,177,2016,July,28,9,2,6,2,0,0,FB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,177,,0,Transient-Party,142.2,0,1,Check-Out,7/17/2016,Mr. Matthew Duran DVM,Mr..DVM72@yandex.com,863-322-9654,************2968
0,122,2016,July,28,8,2,7,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,162.22,0,1,Check-Out,7/17/2016,Kenneth Gregory,Kenneth.Gregory@verizon.com,485-498-1512,************1624
0,37,2016,July,28,9,2,6,2,1,0,BB,ESP,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,241,,0,Transient,163.65,0,1,Check-Out,7/17/2016,Daniel Whitney,Daniel.W@att.com,288-114-5784,************3975
0,1,2016,July,29,16,0,1,2,0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,145,1,0,Check-Out,7/17/2016,Alice Moore,Moore_Alice@aol.com,847-950-8396,************7364
0,1,2016,July,29,16,0,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,149,1,0,Check-Out,7/17/2016,Andrew Schmitt,Schmitt.Andrew@outlook.com,739-635-2989,************9192
0,12,2016,July,29,16,0,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,348,,0,Transient,152.8,1,0,Check-Out,7/17/2016,Melissa Velasquez,Velasquez.Melissa99@verizon.com,549-558-4699,************9989
0,55,2016,July,29,15,0,2,3,1,0,BB,ESP,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,,0,Transient,249.5,0,0,Check-Out,7/17/2016,Mr. James Le,Mr..Le75@outlook.com,527-557-7698,************4594
0,1,2016,July,29,16,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,166.5,1,2,Check-Out,7/17/2016,Jessica Strickland,Jessica_Strickland42@comcast.net,310-042-1188,************3009
0,0,2016,July,29,16,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,B,0,No Deposit,,,0,Transient,157,1,0,Check-Out,7/17/2016,Mark Mills,MarkMills@protonmail.com,769-113-1691,************4363
0,68,2016,July,29,15,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,172,0,1,Check-Out,7/17/2016,Carol Jackson,Carol_J@aol.com,164-318-5461,************7550
0,2,2016,July,29,15,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,15,,0,Transient,143.2,0,0,Check-Out,7/17/2016,Cody Bradley,Cody_Bradley@zoho.com,692-418-5261,************9158
0,185,2016,July,28,9,2,6,2,2,0,BB,GBR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,,0,Transient,177.25,0,0,Check-Out,7/17/2016,Veronica Gonzalez,Veronica_G@aol.com,664-630-7910,************7728
0,14,2016,July,29,14,0,3,2,1,0,BB,FRA,Direct,Direct,0,0,0,H,H,0,No Deposit,,,0,Transient,244,0,0,Check-Out,7/17/2016,Michelle Shaw,Shaw.Michelle@verizon.com,314-053-9302,************7216
0,17,2016,July,30,17,1,0,2,1,0,BB,FRA,Direct,Direct,0,0,0,A,C,1,No Deposit,,,0,Transient,187,0,0,Check-Out,7/18/2016,Robert Reynolds,Robert_Reynolds@protonmail.com,482-416-5987,************9066
0,143,2016,July,29,10,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243,,0,Contract,106.26,0,0,Check-Out,7/17/2016,Angela Richardson,Richardson_Angela@outlook.com,244-089-9607,************7071
0,177,2016,July,28,9,2,6,2,0,1,FB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,177,,0,Transient-Party,142.2,1,2,Check-Out,7/17/2016,Jessica Roberts,Jessica.Roberts84@hotmail.com,816-930-6465,************2078
0,0,2016,July,29,15,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,250,,0,Transient,219,0,0,Check-Out,7/17/2016,Elizabeth Davis,ElizabethDavis@mail.com,583-513-5542,************4565
0,0,2016,July,30,17,1,0,2,1,0,BB,PRT,Direct,Direct,1,0,0,D,D,0,No Deposit,,,0,Transient,169,0,0,Check-Out,7/18/2016,Elijah Adams,Adams.Elijah@yahoo.com,409-366-1163,************4402
0,1,2016,July,30,18,0,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,0,0,0,Check-Out,7/18/2016,Debbie Riley,Debbie.Riley@zoho.com,109-036-8555,************8386
0,167,2016,July,28,6,3,9,2,1,0,BB,NLD,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,71,,0,Transient,160,0,1,Check-Out,7/18/2016,Rhonda Taylor,RhondaTaylor81@mail.com,146-503-9142,************7851
0,182,2016,July,29,11,2,5,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,8,,0,Transient,95.86,0,0,Check-Out,7/18/2016,Michael Wilkerson,Michael_W45@protonmail.com,720-717-1740,************7389
0,217,2016,July,29,12,1,5,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240,,0,Transient,90,0,1,Check-Out,7/18/2016,Sean Hughes,Hughes_Sean@aol.com,518-307-7914,************4391
0,22,2016,July,29,14,1,3,2,2,0,BB,USA,Direct,Direct,0,0,0,C,C,1,No Deposit,250,,0,Transient,186.5,0,0,Check-Out,7/18/2016,Carmen Roach,Roach.Carmen@gmail.com,836-953-4275,************3303
0,114,2016,July,28,8,3,7,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,176,0,1,Check-Out,7/18/2016,Brendan Parker,Brendan.Parker@yahoo.com,716-298-1149,************5989
0,95,2016,July,29,15,1,2,3,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,241,,0,Transient,158.2,0,4,Check-Out,7/18/2016,Mary Hanson,Mary.H@att.com,497-085-7831,************1247
0,137,2016,July,29,15,1,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,164,1,0,Check-Out,7/18/2016,Marcus Ayala,Marcus_Ayala83@aol.com,667-552-3312,************8867
0,122,2016,July,28,9,3,6,2,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,250,,0,Transient,174,1,3,Check-Out,7/18/2016,William Anderson,Anderson.William@att.com,590-477-0849,************9801
0,227,2016,July,29,10,3,5,2,0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,96,,0,Transient,131.6,0,1,Check-Out,7/18/2016,Caroline Thomas,Caroline_T@aol.com,631-205-8145,************1942
0,12,2016,July,29,11,2,5,3,0,0,HB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242,,0,Transient,240.86,0,1,Check-Out,7/18/2016,Kevin Smith,Smith_Kevin@gmail.com,450-396-4356,************1938
0,12,2016,July,29,11,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,C,0,No Deposit,240,,0,Transient,206.36,0,0,Check-Out,7/18/2016,Shannon Henderson,Shannon_Henderson@gmail.com,602-418-6539,************4259
0,227,2016,July,29,10,3,5,2,0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,96,,0,Transient,131.6,0,1,Check-Out,7/18/2016,Aaron Harris,Aaron_H@att.com,721-927-9338,************8884
0,227,2016,July,29,10,3,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,96,,0,Transient,131.6,0,1,Check-Out,7/18/2016,Tiffany Taylor,Tiffany_T89@gmail.com,169-656-3116,************4048
0,35,2016,July,29,14,1,3,3,0,0,BB,MOZ,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,240,,0,Transient,204,0,1,Check-Out,7/18/2016,Brenda Sullivan,Brenda_Sullivan@comcast.net,225-450-5566,************6185
